ข้อมูลสถานี สุราษฎร์ธานี,,,,,,,,,
หน่วยงาน กรมควบคุมมลพิษ,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
22/04/2565 6:30,8.4,5.1,"12,193.30",29.3,,,7.18,,
22/04/2565 7:00,8.4,5.2,"11,503.10",29.3,,,6.74,,
22/04/2565 7:30,8.4,5.1,"10,199.40",29.2,,,5.91,,
22/04/2565 8:00,8.4,4.9,"6,697.34",28.9,,,3.74,,
22/04/2565 8:30,8.4,4.7,"3,885.48",28.7,,,2.06,,
22/04/2565 9:00,8.4,4.7,"2,172.80",28.5,,,1.1,,
22/04/2565 9:30,8.4,4.6,"1,917.18",28.5,,,0.96,,
22/04/2565 10:00,8.4,4.5,"2,351.74",28.6,,,1.19,,
22/04/2565 10:30,8.4,4.6,"2,147.24",28.7,,,1.08,,
22/04/2565 11:00,8.5,4.7,945.81,28.6,,,0.44,,
22/04/2565 11:30,8.5,4.7,639.06,28.7,,,0.29,,
22/04/2565 12:00,8.5,4.6,511.25,28.8,,,0.23,,
22/04/2565 12:30,8.5,4.6,306.75,28.7,,,0.13,,
22/04/2565 13:00,8.5,4.6,306.75,28.7,,,0.13,,
22/04/2565 13:30,8.5,4.5,255.62,28.8,,,0.11,,
22/04/2565 14:00,8.5,4.4,230.06,29,,,0.09,,
22/04/2565 14:30,8.5,4.1,306.75,29.2,,,0.13,,
22/04/2565 15:00,8.5,4.1,230.06,29.3,,,0.09,,
22/04/2565 15:30,8.4,4,230.06,29.2,,,0.09,,
22/04/2565 16:00,8.4,4.1,281.19,28.9,,,0.12,,
22/04/2565 16:30,8.8,7,0,27.2,,,0,,
22/04/2565 17:00,8.9,7.1,0,27.4,,,0,,
22/04/2565 17:30,8.9,7.1,0,27.3,,,0,,
22/04/2565 18:00,8.9,7.1,0,27.4,,,0,,
22/04/2565 18:30,8.9,7.1,0,27.1,,,0,,
22/04/2565 19:00,8.9,7.1,0,26.8,,,0,,
22/04/2565 19:30,8.9,7.1,0,26.8,,,0,,
22/04/2565 20:00,8.9,7.1,0,26.6,,,0,,
22/04/2565 20:30,8.9,7.2,0,26.6,,,0,,
22/04/2565 21:00,8.5,4.2,153.37,28.5,,,0.06,,
22/04/2565 21:30,8.5,3.9,153.37,28.6,,,0.06,,
22/04/2565 22:00,8.5,4,153.37,28.6,,,0.06,,
22/04/2565 22:30,8.4,3.8,127.81,28.6,,,0.05,,
22/04/2565 23:00,8.4,3.8,230.06,28.5,,,0.09,,
22/04/2565 23:30,8.4,3.8,153.37,28.5,,,0.06,,
23/04/2565 0:00,8.4,3.9,178.94,28.5,,,0.07,,
23/04/2565 0:30,8.4,3.8,204.5,28.5,,,0.08,,
23/04/2565 1:00,8.5,3.9,204.5,28.5,,,0.08,,
23/04/2565 1:30,8.5,3.9,178.94,28.4,,,0.07,,
23/04/2565 2:00,8.3,4.5,"2,044.99",28.6,,,1.03,,
23/04/2565 2:30,8.3,4.7,"5,240.29",29,,,2.86,,
23/04/2565 3:00,8.3,4.9,"3,527.61",28.8,,,1.86,,
23/04/2565 3:30,8.3,5,"3,936.61",28.9,,,2.09,,
23/04/2565 4:00,8.4,4.9,"3,476.48",28.9,,,1.83,,
23/04/2565 4:30,8.3,4.9,"3,885.48",28.9,,,2.06,,
23/04/2565 5:00,8.3,5.1,"5,521.47",29,,,3.03,,
23/04/2565 5:30,8.3,5.1,"6,646.22",29,,,3.7,,
23/04/2565 6:00,8.3,5.1,"7,080.78",29,,,3.97,,
23/04/2565 6:30,8.4,5.2,"9,406.95",29.2,,,5.41,,
23/04/2565 7:00,8.4,5.1,"10,864.00",29.3,,,6.33,,
23/04/2565 7:30,8.4,5.1,"10,531.70",29.3,,,6.12,,
23/04/2565 8:00,8.4,5.1,"9,739.26",29.2,,,5.62,,
23/04/2565 8:30,8.4,5,"7,643.15",29.1,,,4.31,,
23/04/2565 9:00,8.4,4.6,"4,192.23",28.7,,,2.24,,
23/04/2565 9:30,8.4,4.5,"2,198.36",28.6,,,1.11,,
23/04/2565 10:00,8.4,4.5,"1,917.18",28.5,,,0.96,,
23/04/2565 10:30,8.3,4.4,"2,326.18",28.7,,,1.18,,
23/04/2565 11:00,8.4,4.4,"1,405.93",28.6,,,0.68,,
23/04/2565 11:30,8.4,4.5,766.87,28.7,,,0.35,,
23/04/2565 12:00,8.5,4.6,562.37,28.9,,,0.25,,
23/04/2565 12:30,8.5,4.5,460.12,29,,,0.2,,
23/04/2565 13:00,8.5,4.5,306.75,29,,,0.13,,
23/04/2565 13:30,8.5,4.3,281.19,29.1,,,0.12,,
23/04/2565 14:00,8.5,4.3,281.19,29.4,,,0.12,,
23/04/2565 14:30,8.5,4.3,255.62,29.4,,,0.11,,
23/04/2565 15:00,8.8,6.6,0,31.6,,,0,,
23/04/2565 15:30,8.8,6.6,0,32.5,,,0,,
23/04/2565 16:00,8.8,6.6,"4,984.66",32.6,,,2.71,,
23/04/2565 16:30,8.4,6.5,"4,933.54",32.6,,,2.68,,
23/04/2565 17:00,8.3,6.5,"4,959.10",32.2,,,2.69,,
23/04/2565 17:30,7.8,6.5,"4,959.10",31.4,,,2.69,,
23/04/2565 18:00,7.8,6.6,0,30.4,,,0,,
23/04/2565 18:30,7.9,6.7,0,29.8,,,0,,
23/04/2565 19:00,7.9,6.8,0,29.2,,,0,,
23/04/2565 19:30,7.9,6.9,0,28.8,,,0,,
23/04/2565 20:00,7.9,6.9,0,28.5,,,0,,
23/04/2565 20:30,7.9,6.9,0,28.1,,,0,,
23/04/2565 21:00,7.9,6.9,0,27.9,,,0,,
23/04/2565 21:30,7.9,6.9,0,27.7,,,0,,
23/04/2565 22:00,8.4,4.5,178.94,28.9,,,0.07,,
23/04/2565 22:30,8.4,4.1,153.37,28.9,,,0.06,,
23/04/2565 23:00,8.4,4,153.37,28.9,,,0.06,,
23/04/2565 23:30,8.4,3.8,178.94,28.9,,,0.07,,
24/04/2565 0:00,8.4,3.9,127.81,28.9,,,0.05,,
24/04/2565 0:30,8.4,3.8,178.94,28.8,,,0.07,,
24/04/2565 1:00,8.4,3.8,153.37,28.8,,,0.06,,
24/04/2565 1:30,8.4,3.8,153.37,28.8,,,0.06,,
24/04/2565 2:00,8.4,3.8,204.5,28.8,,,0.08,,
24/04/2565 2:30,8.5,4.1,204.5,28.8,,,0.08,,
24/04/2565 3:00,8.3,4.7,"2,019.43",29,,,1.01,,
24/04/2565 3:30,8.4,5,"2,862.99",29.2,,,1.48,,
24/04/2565 4:00,8.4,5.1,"2,428.43",29.2,,,1.24,,
24/04/2565 4:30,8.4,5,"2,505.11",29.2,,,1.28,,
24/04/2565 5:00,8.4,5,"2,581.80",29.1,,,1.32,,
24/04/2565 5:30,8.4,4.9,"3,041.92",29.2,,,1.58,,
24/04/2565 6:00,8.3,4.8,"3,604.29",29.2,,,1.9,,
24/04/2565 6:30,8.4,5.1,"4,141.10",29.1,,,2.21,,
24/04/2565 7:00,8.4,5.2,"5,572.60",29.2,,,3.06,,
24/04/2565 7:30,8.4,5.2,"7,975.46",29.4,,,4.52,,
24/04/2565 8:00,8.4,5.1,"8,588.96",29.5,,,4.9,,
24/04/2565 8:30,8.4,5.1,"6,671.78",29.5,,,3.72,,
24/04/2565 9:00,8.4,4.9,"4,677.91",29.4,,,2.53,,
24/04/2565 9:30,8.4,4.8,"2,888.55",29.2,,,1.49,,
24/04/2565 10:00,8.4,4.7,"1,661.55",29,,,0.82,,
24/04/2565 10:30,8.4,4.7,"1,635.99",29,,,0.8,,
24/04/2565 11:00,8.4,4.7,"2,019.43",29.1,,,1.01,,
24/04/2565 11:30,8.4,4.7,920.25,29,,,0.43,,
24/04/2565 12:00,8.5,4.7,587.94,29,,,0.26,,
24/04/2565 12:30,8.5,4.7,434.56,29.2,,,0.19,,
24/04/2565 13:00,8.5,4.7,357.87,29.4,,,0.15,,
24/04/2565 13:30,8.5,4.8,562.37,29.4,,,0.25,,
24/04/2565 14:00,8.5,4.6,255.62,29.7,,,0.11,,
24/04/2565 14:30,8.5,4.9,0,29.8,,,0,,
24/04/2565 15:00,8.8,6.5,0,31.8,,,0,,
24/04/2565 15:30,8.9,6.6,0,32.7,,,0,,
24/04/2565 16:00,9,6.6,"4,933.54",32.3,,,2.68,,
24/04/2565 16:30,8.3,6.6,0,32.3,,,0,,
24/04/2565 17:00,8.2,6.6,0,32,,,0,,
24/04/2565 17:30,7.6,6.6,0,31.6,,,0,,
24/04/2565 18:00,7.7,6.7,0,30.4,,,0,,
24/04/2565 18:30,7.7,6.7,0,29.8,,,0,,
24/04/2565 19:00,7.7,6.8,0,29.2,,,0,,
24/04/2565 19:30,7.8,6.8,0,28.8,,,0,,
24/04/2565 20:00,7.9,6.8,0,28.6,,,0,,
24/04/2565 20:30,7.9,6.9,0,28.3,,,0,,
24/04/2565 21:00,7.9,6.9,0,28.1,,,0,,
24/04/2565 21:30,7.9,6.9,0,27.9,,,0,,
24/04/2565 22:00,7.9,6.9,0,27.7,,,0,,
24/04/2565 22:30,8.6,6.9,178.94,29.2,,,0.07,,
24/04/2565 23:00,8.4,4.1,153.37,29.2,,,0.06,,
24/04/2565 23:30,8.5,4.1,153.37,29.2,,,0.06,,
25/04/2565 0:00,8.5,4.1,127.81,29.2,,,0.05,,
25/04/2565 0:30,8.5,4,127.81,29.1,,,0.05,,
25/04/2565 1:00,8.4,3.9,102.25,29.1,,,0.04,,
25/04/2565 1:30,8.4,3.9,153.37,29.1,,,0.06,,
25/04/2565 2:00,8.4,3.8,153.37,29.1,,,0.06,,
25/04/2565 2:30,8.4,3.7,178.94,29,,,0.07,,
25/04/2565 3:00,8.5,3.9,178.94,29,,,0.07,,
25/04/2565 3:30,8.5,4.2,153.37,29,,,0.06,,
25/04/2565 4:00,8.5,4.2,204.5,29,,,0.08,,
25/04/2565 4:30,8.4,4.8,"2,019.43",29.2,,,1.01,,
25/04/2565 5:00,8.4,5.2,"1,482.62",29.3,,,0.72,,
25/04/2565 5:30,8.4,5.1,"2,096.11",29.3,,,1.05,,
25/04/2565 6:00,8.4,5,"2,044.99",29.3,,,1.03,,
25/04/2565 6:30,8.4,5,"1,712.68",29.2,,,0.84,,
25/04/2565 7:00,8.4,5,"1,789.37",29.2,,,0.89,,
25/04/2565 7:30,8.4,4.9,"2,275.05",29.2,,,1.15,,
25/04/2565 8:00,8.4,5,"4,089.98",29.3,,,2.18,,
25/04/2565 8:30,8.4,4.9,"5,777.10",29.4,,,3.18,,
25/04/2565 9:00,8.4,4.7,"5,956.03",29.5,,,3.29,,
25/04/2565 9:30,8.4,4.8,"5,086.91",29.5,,,2.77,,
25/04/2565 10:00,8.4,4.8,"4,320.04",29.5,,,2.32,,
25/04/2565 10:30,8.4,4.9,"2,632.92",29.5,,,1.35,,
25/04/2565 11:00,8.5,4.8,"1,712.68",29.4,,,0.84,,
25/04/2565 11:30,8.4,4.8,"1,738.24",29.5,,,0.86,,
25/04/2565 12:00,8.5,4.7,664.62,29.4,,,0.3,,
25/04/2565 12:30,8.5,4.6,485.69,29.4,,,0.21,,
25/04/2565 13:00,8.5,4.7,306.75,29.5,,,0.13,,
25/04/2565 13:30,8.6,4.6,230.06,29.6,,,0.09,,
25/04/2565 14:00,8.6,4.6,204.5,29.8,,,0.08,,
25/04/2565 14:30,8.8,6.6,0,31.4,,,0,,
25/04/2565 15:00,8.9,6.6,0,31.3,,,0,,
25/04/2565 15:30,8.9,6.7,0,30,,,0,,
25/04/2565 16:00,8.5,6.8,0,29.4,,,0,,
25/04/2565 16:30,8.4,6.8,0,30.1,,,0,,
25/04/2565 17:00,8.3,6.8,0,31.1,,,0,,
25/04/2565 17:30,8.3,6.7,0,31,,,0,,
25/04/2565 18:00,8.4,6.7,0,30.6,,,0,,
25/04/2565 18:30,8.5,6.7,0,29.7,,,0,,
25/04/2565 19:00,8.6,6.8,0,29.1,,,0,,
25/04/2565 19:30,8,6.8,0,28.9,,,0,,
25/04/2565 20:00,8,6.8,0,28.7,,,0,,
25/04/2565 20:30,8,6.9,0,28.3,,,0,,
25/04/2565 21:00,8,6.9,0,28,,,0,,
25/04/2565 21:30,7.9,6.9,0,27.9,,,0,,
25/04/2565 22:00,8,6.9,0,27.8,,,0,,
25/04/2565 22:30,8,6.9,0,27.6,,,0,,
25/04/2565 23:00,8,7,0,27.3,,,0,,
25/04/2565 23:30,8.4,4.3,102.25,29.3,,,0.04,,
26/04/2565 0:00,8.6,4.3,102.25,29.4,,,0.04,,
26/04/2565 0:30,8.5,4.2,127.81,29.4,,,0.05,,
26/04/2565 1:00,8.5,4.2,153.37,29.4,,,0.06,,
26/04/2565 1:30,8.5,4.2,102.25,29.3,,,0.04,,
26/04/2565 2:00,8.5,4.2,178.94,29.4,,,0.07,,
26/04/2565 2:30,8.5,4.2,153.37,29.3,,,0.06,,
26/04/2565 3:00,8.6,4.3,127.81,29.2,,,0.05,,
26/04/2565 3:30,8.5,4.2,204.5,29.3,,,0.08,,
26/04/2565 4:00,8.6,4.3,204.5,29.3,,,0.08,,
26/04/2565 4:30,8.6,4.3,153.37,29.3,,,0.06,,
26/04/2565 5:00,8.6,4.4,153.37,29.3,,,0.06,,
26/04/2565 5:30,8.6,4.5,178.94,29.3,,,0.07,,
26/04/2565 6:00,8.6,4.4,178.94,29.2,,,0.07,,
26/04/2565 6:30,8.6,4.6,409,29.3,,,0.18,,
26/04/2565 7:00,8.5,4.6,690.18,29.3,,,0.31,,
26/04/2565 7:30,8.5,4.5,843.56,29.3,,,0.39,,
26/04/2565 8:00,8.6,4.8,690.18,29.3,,,0.31,,
26/04/2565 8:30,8.5,4.5,"1,175.87",29.4,,,0.56,,
26/04/2565 9:00,8.5,4.4,"1,405.93",29.4,,,0.68,,
26/04/2565 9:30,8.5,4.6,"2,147.24",29.5,,,1.08,,
26/04/2565 10:00,8.6,4.7,"1,610.43",29.7,,,0.79,,
26/04/2565 10:30,8.6,4.8,920.25,29.7,,,0.43,,
26/04/2565 11:00,8.7,4.9,357.87,29.7,,,0.15,,
26/04/2565 11:30,8.7,4.8,281.19,29.7,,,0.12,,
26/04/2565 12:00,8.7,4.8,230.06,29.7,,,0.09,,
26/04/2565 12:30,8.7,4.7,178.94,29.8,,,0.07,,
26/04/2565 13:00,8.7,4.6,178.94,29.9,,,0.07,,
26/04/2565 13:30,8.7,4.5,153.37,29.9,,,0.06,,
26/04/2565 14:00,8.7,4.6,153.37,30,,,0.06,,
26/04/2565 14:30,8.7,4.9,127.81,30.2,,,0.05,,
26/04/2565 15:00,8.7,4.5,153.37,30.3,,,0.06,,
26/04/2565 15:30,8.9,6.5,0,32.9,,,0,,
26/04/2565 16:00,9,6.5,"4,933.54",33.6,,,2.68,,
26/04/2565 16:30,8.4,6.5,"4,959.10",32.9,,,2.69,,
26/04/2565 17:00,7.6,6.5,"4,933.54",32.7,,,2.68,,
26/04/2565 17:30,7.8,6.5,0,32.7,,,0,,
26/04/2565 18:00,7.8,6.6,0,31.4,,,0,,
26/04/2565 18:30,7.8,6.7,0,30.1,,,0,,
26/04/2565 19:00,7.8,6.8,0,29.5,,,0,,
26/04/2565 19:30,7.8,6.8,0,29,,,0,,
26/04/2565 20:00,7.8,6.8,0,28.4,,,0,,
26/04/2565 20:30,8.1,6.9,0,26.2,,,0,,
26/04/2565 21:00,8.1,7.1,0,26,,,0,,
26/04/2565 21:30,8.1,7.1,0,26.2,,,0,,
26/04/2565 22:00,8.1,7.1,0,26.1,,,0,,
26/04/2565 22:30,8.2,7.2,0,26.1,,,0,,
26/04/2565 23:00,8.1,7.2,0,26,,,0,,
26/04/2565 23:30,8.2,7.2,0,25.9,,,0,,
27/04/2565 0:00,8.2,7.2,0,26,,,0,,
27/04/2565 0:30,8.2,7.2,0,25.7,,,0,,
27/04/2565 1:00,8.6,5.6,102.25,29.2,,,0.04,,
27/04/2565 1:30,8.7,4.6,127.81,29.2,,,0.05,,
27/04/2565 2:00,8.7,4.6,102.25,29.2,,,0.04,,
27/04/2565 2:30,8.6,4.4,76.69,29.3,,,0.03,,
27/04/2565 3:00,8.7,4.3,102.25,29.2,,,0.04,,
27/04/2565 3:30,8.6,4.3,102.25,29.2,,,0.04,,
27/04/2565 4:00,8.7,4.4,76.69,29.2,,,0.03,,
27/04/2565 4:30,8.6,4.4,102.25,29.2,,,0.04,,
27/04/2565 5:00,8.6,4.3,127.81,29.2,,,0.05,,
27/04/2565 5:30,8.6,4.4,102.25,29.2,,,0.04,,
27/04/2565 6:00,8.7,4.5,127.81,29.2,,,0.05,,
27/04/2565 6:30,8.6,4.5,127.81,29.2,,,0.05,,
27/04/2565 7:00,8.6,4.5,102.25,29.2,,,0.04,,
27/04/2565 7:30,8.6,4.5,127.81,29.2,,,0.05,,
27/04/2565 8:00,8.7,4.6,76.69,29.1,,,0.03,,
27/04/2565 8:30,8.7,4.6,127.81,29.2,,,0.05,,
27/04/2565 9:00,8.7,4.4,102.25,29.1,,,0.04,,
27/04/2565 9:30,8.7,4.3,102.25,29.2,,,0.04,,
27/04/2565 10:00,8.7,4.2,127.81,29.2,,,0.05,,
27/04/2565 10:30,8.6,4.2,255.62,29.2,,,0.11,,
27/04/2565 11:00,8.6,4.1,434.56,29.3,,,0.19,,
27/04/2565 11:30,8.6,4.3,818,29.5,,,0.38,,
27/04/2565 12:00,8.6,4.8,"1,405.93",29.7,,,0.68,,
27/04/2565 12:30,8.7,5.2,"1,022.49",29.7,,,0.48,,
27/04/2565 13:00,8.8,5.5,409,29.9,,,0.18,,
27/04/2565 13:30,8.9,5.4,204.5,30,,,0.08,,
27/04/2565 14:00,8.9,5.3,153.37,30,,,0.06,,
27/04/2565 14:30,8.9,5.1,127.81,30.1,,,0.05,,
27/04/2565 15:00,9.1,6.6,0,32.2,,,0,,
27/04/2565 15:30,9.2,6.6,"4,984.66",32.4,,,2.71,,
27/04/2565 16:00,8.8,6.6,"4,933.54",32.5,,,2.68,,
27/04/2565 16:30,8.5,6.6,"4,907.98",32.7,,,2.66,,
27/04/2565 17:00,8.1,6.5,0,33.1,,,0,,
27/04/2565 17:30,8,6.5,0,32.4,,,0,,
27/04/2565 18:00,8,6.6,0,31.3,,,0,,
27/04/2565 18:30,8.1,6.6,0,30.3,,,0,,
27/04/2565 19:00,8.2,6.7,0,29.5,,,0,,
27/04/2565 19:30,8.1,6.8,0,29,,,0,,
27/04/2565 20:00,8.6,4.6,76.69,29.2,,,0.03,,
27/04/2565 20:30,8.7,3.6,178.94,29.2,,,0.07,,
27/04/2565 21:00,8.7,3.6,127.81,29.2,,,0.05,,
27/04/2565 21:30,8.6,3.7,178.94,29.2,,,0.07,,
27/04/2565 22:00,8.7,4.1,102.25,29.1,,,0.04,,
27/04/2565 22:30,8.7,4.2,102.25,29.1,,,0.04,,
27/04/2565 23:00,8.6,3.9,102.25,29.2,,,0.04,,
27/04/2565 23:30,8.6,3.8,153.37,29.2,,,0.06,,
28/04/2565 0:00,8.7,4.2,102.25,29.2,,,0.04,,
28/04/2565 0:30,8.6,4,102.25,29.2,,,0.04,,
28/04/2565 1:00,8.6,4,102.25,29.1,,,0.04,,
28/04/2565 1:30,8.6,4.1,76.69,29,,,0.03,,
28/04/2565 2:00,8.6,4.2,102.25,29,,,0.04,,
28/04/2565 2:30,8.6,4.2,76.69,29,,,0.03,,
28/04/2565 3:00,8.7,4.3,102.25,29,,,0.04,,
28/04/2565 3:30,8.7,4.3,102.25,28.9,,,0.04,,
28/04/2565 4:00,8.7,4.4,127.81,28.8,,,0.05,,
28/04/2565 4:30,8.7,4.6,102.25,28.8,,,0.04,,
28/04/2565 5:00,8.7,4.9,76.69,28.7,,,0.03,,
28/04/2565 5:30,8.7,5,76.69,28.7,,,0.03,,
28/04/2565 6:00,8.7,4.9,76.69,28.7,,,0.03,,
28/04/2565 6:30,8.7,5,102.25,28.7,,,0.04,,
28/04/2565 7:00,8.7,3.8,127.81,28.8,,,0.05,,
28/04/2565 7:30,8.8,4.7,102.25,28.7,,,0.04,,
28/04/2565 8:00,8.7,4.7,76.69,28.8,,,0.03,,
28/04/2565 8:30,8.8,4.7,51.13,28.8,,,0.02,,
28/04/2565 9:00,8.8,4.8,76.69,28.8,,,0.03,,
28/04/2565 9:30,8.8,4.6,76.69,28.9,,,0.03,,
28/04/2565 10:00,8.8,4.6,102.25,28.9,,,0.04,,
28/04/2565 10:30,8.8,4.5,102.25,28.9,,,0.04,,
28/04/2565 11:00,8.8,4.9,102.25,29.8,,,0.04,,
28/04/2565 11:30,8.7,4.5,102.25,29.4,,,0.04,,
28/04/2565 12:00,8.7,4.4,102.25,29.1,,,0.04,,
28/04/2565 12:30,8.7,4.5,127.81,29.3,,,0.05,,
28/04/2565 13:00,8.8,5.2,76.69,29.8,,,0.03,,
28/04/2565 13:30,8.8,5,76.69,29.6,,,0.03,,
28/04/2565 14:00,8.8,5,76.69,29.7,,,0.03,,
28/04/2565 14:30,8.8,5,102.25,29.9,,,0.04,,
28/04/2565 15:00,8.8,5,76.69,29.6,,,0.03,,
28/04/2565 15:30,9.1,6.6,0,31.7,,,0,,
28/04/2565 16:00,9.1,6.6,0,33.1,,,0,,
28/04/2565 16:30,8.8,6.5,"4,933.54",33.6,,,2.68,,
28/04/2565 17:00,8.6,6.5,0,32.2,,,0,,
28/04/2565 17:30,8.5,6.6,0,30.4,,,0,,
28/04/2565 18:00,8.7,6.8,0,29.5,,,0,,
28/04/2565 18:30,8,6.9,0,29,,,0,,
28/04/2565 19:00,8,6.9,0,28.4,,,0,,
28/04/2565 19:30,8.6,5.4,102.25,29.3,,,0.04,,
28/04/2565 20:00,8.6,4.3,76.69,29.3,,,0.03,,
28/04/2565 20:30,8.6,4.4,127.81,29.3,,,0.05,,
28/04/2565 21:00,8.6,4.2,127.81,29.3,,,0.05,,
28/04/2565 21:30,8.6,4.3,102.25,29.3,,,0.04,,
28/04/2565 22:00,8.6,4,127.81,29.3,,,0.05,,
28/04/2565 22:30,8.6,4.4,127.81,29.2,,,0.05,,
28/04/2565 23:00,8.6,4.3,102.25,29.2,,,0.04,,
28/04/2565 23:30,8.6,4.2,153.37,29.2,,,0.06,,
29/04/2565 0:00,8.7,4.5,153.37,29.3,,,0.06,,
29/04/2565 0:30,8.7,4.3,204.5,29.2,,,0.08,,
29/04/2565 1:00,8.7,4.7,178.94,29.3,,,0.07,,
29/04/2565 1:30,8.7,4.9,332.31,29.3,,,0.14,,
29/04/2565 2:00,8.7,4.8,281.19,29.3,,,0.12,,
29/04/2565 2:30,8.7,4.7,204.5,29.2,,,0.08,,
29/04/2565 3:00,8.7,4.7,153.37,29.2,,,0.06,,
29/04/2565 3:30,8.7,4.7,127.81,29.2,,,0.05,,
29/04/2565 4:00,8.7,4.7,127.81,29.1,,,0.05,,
29/04/2565 4:30,8.7,4.7,102.25,29,,,0.04,,
29/04/2565 5:00,8.7,4.6,102.25,29,,,0.04,,
29/04/2565 5:30,8.6,4.6,102.25,29,,,0.04,,
29/04/2565 6:00,8.6,4.6,102.25,29,,,0.04,,
29/04/2565 6:30,8.6,4.5,102.25,29,,,0.04,,
29/04/2565 7:00,8.7,4.2,102.25,29,,,0.04,,
29/04/2565 7:30,8.6,4.5,102.25,29.1,,,0.04,,
29/04/2565 8:00,8.6,4.4,102.25,29.1,,,0.04,,
29/04/2565 8:30,8.6,4.4,76.69,29.1,,,0.03,,
29/04/2565 9:00,8.6,4.2,127.81,29,,,0.05,,
29/04/2565 9:30,8.6,4.3,76.69,29,,,0.03,,
29/04/2565 10:00,8.6,4.3,102.25,29.1,,,0.04,,
29/04/2565 10:30,8.6,4.4,102.25,29.2,,,0.04,,
29/04/2565 11:00,8.7,4.6,102.25,29.3,,,0.04,,
29/04/2565 11:30,8.7,4.4,76.69,29.4,,,0.03,,
29/04/2565 12:00,8.7,4.3,76.69,29.3,,,0.03,,
29/04/2565 12:30,8.7,4.6,76.69,29.5,,,0.03,,
29/04/2565 13:00,8.7,4.5,102.25,29.6,,,0.04,,
29/04/2565 13:30,8.7,4.9,102.25,29.7,,,0.04,,
29/04/2565 14:00,8.8,5.2,102.25,30.1,,,0.04,,
29/04/2565 14:30,8.8,5.2,102.25,30.1,,,0.04,,
29/04/2565 15:00,8.8,5.3,102.25,30.1,,,0.04,,
29/04/2565 15:30,8.8,5.3,127.81,30.2,,,0.05,,
29/04/2565 16:00,9,6.5,0,32.1,,,0,,
29/04/2565 16:30,9.1,6.6,0,32.8,,,0,,
29/04/2565 17:00,8.8,6.6,"4,959.10",31.9,,,2.69,,
29/04/2565 17:30,8.9,6.6,"4,984.66",30.8,,,2.71,,
29/04/2565 18:00,8.9,6.7,0,29.9,,,0,,
29/04/2565 18:30,8.9,6.8,0,29.6,,,0,,
29/04/2565 19:00,8.9,6.7,102.25,29.5,,,0.04,,
29/04/2565 19:30,8.7,4.3,102.25,29.5,,,0.04,,
29/04/2565 20:00,8.6,4,153.37,29.5,,,0.06,,
29/04/2565 20:30,8.7,4.2,153.37,29.4,,,0.06,,
29/04/2565 21:00,8.6,4.2,102.25,29.5,,,0.04,,
29/04/2565 21:30,8.6,4.2,153.37,29.5,,,0.06,,
29/04/2565 22:00,8.6,4.5,102.25,29.5,,,0.04,,
29/04/2565 22:30,8.7,4.8,127.81,29.6,,,0.05,,
29/04/2565 23:00,8.7,4.9,153.37,29.7,,,0.06,,
29/04/2565 23:30,8.6,5.1,818,29.8,,,0.38,,
30/04/2565 0:00,8.7,5.4,409,29.7,,,0.18,,
30/04/2565 0:30,8.7,5.3,690.18,29.7,,,0.31,,
30/04/2565 1:00,8.7,5.2,664.62,29.6,,,0.3,,
30/04/2565 1:30,8.6,5.2,"1,508.18",29.7,,,0.74,,
30/04/2565 2:00,8.5,5,"1,866.05",29.7,,,0.93,,
30/04/2565 2:30,8.5,4.9,"2,428.43",29.7,,,1.24,,
30/04/2565 3:00,8.6,5.3,"1,175.87",29.6,,,0.56,,
30/04/2565 3:30,8.7,5.4,664.62,29.6,,,0.3,,
30/04/2565 4:00,8.7,5.4,357.87,29.5,,,0.15,,
30/04/2565 4:30,8.7,5.4,306.75,29.5,,,0.13,,
30/04/2565 5:00,8.7,5.2,178.94,29.5,,,0.07,,
30/04/2565 5:30,8.9,7.1,0,27,,,0,,
30/04/2565 6:00,9,7.2,0,25.3,,,0,,
30/04/2565 6:30,9,7.3,0,25,,,0,,
30/04/2565 7:00,9.1,7.3,25.56,25.6,,,0.01,,
30/04/2565 7:30,9.1,7.2,0,25.8,,,0,,
30/04/2565 8:00,9,7.2,0,26.4,,,0,,
30/04/2565 8:30,9,7.1,0,27.3,,,0,,
30/04/2565 9:00,9,7,0,27.8,,,0,,
30/04/2565 9:30,9,7,0,29.4,,,0,,
30/04/2565 10:00,9.1,6.9,0,29.7,,,0,,
30/04/2565 10:30,8.7,4.6,102.25,29.9,,,0.04,,
30/04/2565 11:00,8.7,4.9,102.25,30,,,0.04,,
30/04/2565 11:30,8.7,5,102.25,30.4,,,0.04,,
30/04/2565 12:00,8.7,5.3,76.69,30.3,,,0.03,,
30/04/2565 12:30,8.6,4.6,102.25,30.1,,,0.04,,
30/04/2565 13:00,8.6,4.5,102.25,29.9,,,0.04,,
30/04/2565 13:30,8.6,4.7,102.25,30.2,,,0.04,,
30/04/2565 14:00,8.7,4.9,102.25,30.5,,,0.04,,
30/04/2565 14:30,8.6,4.8,102.25,30.2,,,0.04,,
30/04/2565 15:00,8.7,5.1,76.69,30.1,,,0.03,,
30/04/2565 15:30,8.7,5.5,127.81,30.1,,,0.05,,
30/04/2565 16:00,8.9,6.9,0,26.8,,,0,,
30/04/2565 16:30,8.9,7.1,0,26.5,,,0,,
